group_id_1,group_id_2,n_shuseki_1,n_shuseki_2,interim_group_type_1,interim_group_type_2,centroid_distance_m,both_linkable_size,at_least_one_dense,centroid_preselect,pair_size_score_pre,evaluate_pair,evaluate_order,detailed_evaluation_selected,pair_generation_method
N110,N146,1,1,small_or_isolated_candidate,small_or_isolated_candidate,562.7066870821847,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N132,N152,1,1,small_or_isolated_candidate,small_or_isolated_candidate,563.0433060234404,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N182,1,1,small_or_isolated_candidate,small_or_isolated_candidate,563.0684055533092,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N144,N300,1,1,small_or_isolated_candidate,small_or_isolated_candidate,563.0962628668718,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N11,N146,1,1,small_or_isolated_candidate,small_or_isolated_candidate,563.3091222455558,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N111,N50,1,1,small_or_isolated_candidate,small_or_isolated_candidate,563.5849836126764,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N150,N49,1,1,small_or_isolated_candidate,small_or_isolated_candidate,563.9264576091043,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N141,N211,1,1,small_or_isolated_candidate,small_or_isolated_candidate,564.0863937416448,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N294,N51,1,1,small_or_isolated_candidate,small_or_isolated_candidate,564.3481462145187,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N11,N304,1,1,small_or_isolated_candidate,small_or_isolated_candidate,564.4544810660734,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N145,N51,1,1,small_or_isolated_candidate,small_or_isolated_candidate,564.5207417339136,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N20,N259,1,1,small_or_isolated_candidate,small_or_isolated_candidate,564.5639761546196,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N132,N18,1,1,small_or_isolated_candidate,small_or_isolated_candidate,564.9137836564569,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N294,N52,1,1,small_or_isolated_candidate,small_or_isolated_candidate,565.1004981939134,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N129,N206,1,1,small_or_isolated_candidate,small_or_isolated_candidate,565.1598223541293,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N124,N140,1,1,small_or_isolated_candidate,small_or_isolated_candidate,565.2007230294805,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N145,N52,1,1,small_or_isolated_candidate,small_or_isolated_candidate,565.2107679753866,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N33,N96,1,1,small_or_isolated_candidate,small_or_isolated_candidate,565.7455647253637,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N114,N134,1,1,small_or_isolated_candidate,small_or_isolated_candidate,566.0682626702359,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N150,N50,1,1,small_or_isolated_candidate,small_or_isolated_candidate,566.5119707893169,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N119,N207,1,1,small_or_isolated_candidate,small_or_isolated_candidate,567.1887050170673,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N10,N145,1,1,small_or_isolated_candidate,small_or_isolated_candidate,567.3262774151724,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N136,N305,1,1,small_or_isolated_candidate,small_or_isolated_candidate,567.7472965658224,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N110,N34,1,1,small_or_isolated_candidate,small_or_isolated_candidate,567.9307600322949,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N135,N149,1,1,small_or_isolated_candidate,small_or_isolated_candidate,568.5148054708347,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N140,N211,1,1,small_or_isolated_candidate,small_or_isolated_candidate,568.6027172970411,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N135,N206,1,1,small_or_isolated_candidate,small_or_isolated_candidate,568.6342313323365,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N125,N182,1,1,small_or_isolated_candidate,small_or_isolated_candidate,568.8198375893897,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N18,N92,1,1,small_or_isolated_candidate,small_or_isolated_candidate,568.9968040684212,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N259,N296,1,1,small_or_isolated_candidate,small_or_isolated_candidate,569.0608387324363,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N125,N206,1,1,small_or_isolated_candidate,small_or_isolated_candidate,569.4732414167584,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N11,N112,1,1,small_or_isolated_candidate,small_or_isolated_candidate,570.2569541013324,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N132,N17,1,1,small_or_isolated_candidate,small_or_isolated_candidate,571.1208147549303,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N133,N211,1,1,small_or_isolated_candidate,small_or_isolated_candidate,571.7444167920412,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N19,N305,1,1,small_or_isolated_candidate,small_or_isolated_candidate,572.0992427024371,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N123,N49,1,1,small_or_isolated_candidate,small_or_isolated_candidate,572.4781798343198,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N132,N19,1,1,small_or_isolated_candidate,small_or_isolated_candidate,572.818695888702,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N11,N111,1,1,small_or_isolated_candidate,small_or_isolated_candidate,573.0216669694112,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N148,N182,1,1,small_or_isolated_candidate,small_or_isolated_candidate,573.3073108331793,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N148,N48,1,1,small_or_isolated_candidate,small_or_isolated_candidate,573.3085061203847,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N48,N93,1,1,small_or_isolated_candidate,small_or_isolated_candidate,573.4072729970321,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N111,N149,1,1,small_or_isolated_candidate,small_or_isolated_candidate,573.7014340644777,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N121,N49,1,1,small_or_isolated_candidate,small_or_isolated_candidate,574.0539509273117,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N112,N149,1,1,small_or_isolated_candidate,small_or_isolated_candidate,574.1878522865843,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N132,N157,1,1,small_or_isolated_candidate,small_or_isolated_candidate,574.4463042045561,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N150,N300,1,1,small_or_isolated_candidate,small_or_isolated_candidate,574.5958195490527,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N296,1,1,small_or_isolated_candidate,small_or_isolated_candidate,574.7213626243961,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N110,N125,1,1,small_or_isolated_candidate,small_or_isolated_candidate,574.794401401094,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N123,N50,1,1,small_or_isolated_candidate,small_or_isolated_candidate,574.8782175741712,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N122,N49,1,1,small_or_isolated_candidate,small_or_isolated_candidate,575.2181405477303,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N113,N144,1,1,small_or_isolated_candidate,small_or_isolated_candidate,575.3737269989806,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N150,N305,1,1,small_or_isolated_candidate,small_or_isolated_candidate,575.8157408097743,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N140,N24,1,1,small_or_isolated_candidate,small_or_isolated_candidate,576.2408283676604,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N121,N50,1,1,small_or_isolated_candidate,small_or_isolated_candidate,576.4620581704798,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N10,N308,1,1,small_or_isolated_candidate,small_or_isolated_candidate,576.8473280986314,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N141,N51,1,1,small_or_isolated_candidate,small_or_isolated_candidate,576.8577630653624,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N24,N48,1,1,small_or_isolated_candidate,small_or_isolated_candidate,577.155652331149,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N11,N132,1,1,small_or_isolated_candidate,small_or_isolated_candidate,577.252810234342,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N110,N65,1,1,small_or_isolated_candidate,small_or_isolated_candidate,577.3070988885386,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N144,N18,1,1,small_or_isolated_candidate,small_or_isolated_candidate,577.4857820031956,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N141,N24,1,1,small_or_isolated_candidate,small_or_isolated_candidate,577.5021293871156,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N135,N144,1,1,small_or_isolated_candidate,small_or_isolated_candidate,577.5483271994162,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N122,N50,1,1,small_or_isolated_candidate,small_or_isolated_candidate,577.6155872610244,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N141,N52,1,1,small_or_isolated_candidate,small_or_isolated_candidate,577.6825063241819,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N110,N141,1,1,small_or_isolated_candidate,small_or_isolated_candidate,577.7954870324078,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N107,N136,1,1,small_or_isolated_candidate,small_or_isolated_candidate,577.9233308395828,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N140,N51,1,1,small_or_isolated_candidate,small_or_isolated_candidate,577.9465306884738,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N143,N305,1,1,small_or_isolated_candidate,small_or_isolated_candidate,578.0272665409469,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N138,N145,1,1,small_or_isolated_candidate,small_or_isolated_candidate,578.0565344767796,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N292,N300,1,1,small_or_isolated_candidate,small_or_isolated_candidate,578.0600487259719,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N125,N141,1,1,small_or_isolated_candidate,small_or_isolated_candidate,578.1203223160541,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N143,N304,1,1,small_or_isolated_candidate,small_or_isolated_candidate,578.7005905591597,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N140,N52,1,1,small_or_isolated_candidate,small_or_isolated_candidate,578.7669391207376,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N259,N96,1,1,small_or_isolated_candidate,small_or_isolated_candidate,579.0528038587087,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N126,N145,1,1,small_or_isolated_candidate,small_or_isolated_candidate,579.7718668480961,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N136,N304,1,1,small_or_isolated_candidate,small_or_isolated_candidate,579.8182867512463,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N30,N307,1,1,small_or_isolated_candidate,small_or_isolated_candidate,580.514916006395,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N150,N96,1,1,small_or_isolated_candidate,small_or_isolated_candidate,580.6061455708867,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N107,N34,1,1,small_or_isolated_candidate,small_or_isolated_candidate,581.0348010587992,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N34,N95,1,1,small_or_isolated_candidate,small_or_isolated_candidate,581.4364355225979,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N110,N140,1,1,small_or_isolated_candidate,small_or_isolated_candidate,581.6741795745727,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N110,N129,1,1,small_or_isolated_candidate,small_or_isolated_candidate,581.8687852249285,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N144,N305,1,1,small_or_isolated_candidate,small_or_isolated_candidate,582.154856455596,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N125,N140,1,1,small_or_isolated_candidate,small_or_isolated_candidate,582.253832093662,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N144,N304,1,1,small_or_isolated_candidate,small_or_isolated_candidate,583.7901493023651,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N11,N142,1,1,small_or_isolated_candidate,small_or_isolated_candidate,583.9502344236306,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N11,N95,1,1,small_or_isolated_candidate,small_or_isolated_candidate,584.9764635969502,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N144,N17,1,1,small_or_isolated_candidate,small_or_isolated_candidate,585.1136466482378,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N107,N19,1,1,small_or_isolated_candidate,small_or_isolated_candidate,585.2955650477669,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N128,N148,1,1,small_or_isolated_candidate,small_or_isolated_candidate,585.3662520911146,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N135,N146,1,1,small_or_isolated_candidate,small_or_isolated_candidate,585.6747078134781,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N136,N30,1,1,small_or_isolated_candidate,small_or_isolated_candidate,585.842644589085,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N157,N211,1,1,small_or_isolated_candidate,small_or_isolated_candidate,586.4700125486605,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N17,N95,1,1,small_or_isolated_candidate,small_or_isolated_candidate,586.5573815166654,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N24,N259,1,1,small_or_isolated_candidate,small_or_isolated_candidate,586.6090474308505,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N150,N21,1,1,small_or_isolated_candidate,small_or_isolated_candidate,586.8304771611166,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N120,N148,1,1,small_or_isolated_candidate,small_or_isolated_candidate,587.3377323255748,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N138,N207,1,1,small_or_isolated_candidate,small_or_isolated_candidate,587.7212787513723,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N143,N18,1,1,small_or_isolated_candidate,small_or_isolated_candidate,587.7499640340571,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N128,N146,1,1,small_or_isolated_candidate,small_or_isolated_candidate,587.8079594558801,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N118,N294,1,1,small_or_isolated_candidate,small_or_isolated_candidate,587.926028931127,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N11,N94,1,1,small_or_isolated_candidate,small_or_isolated_candidate,588.1368666392123,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N127,N148,1,1,small_or_isolated_candidate,small_or_isolated_candidate,588.1848735639086,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N11,N93,1,1,small_or_isolated_candidate,small_or_isolated_candidate,589.1294728838068,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N148,1,1,small_or_isolated_candidate,small_or_isolated_candidate,589.2880864173378,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N104,N33,1,1,small_or_isolated_candidate,small_or_isolated_candidate,589.9524653136133,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N120,N129,1,1,small_or_isolated_candidate,small_or_isolated_candidate,589.9962122836989,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N150,N296,1,1,small_or_isolated_candidate,small_or_isolated_candidate,590.3588040901415,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N127,N146,1,1,small_or_isolated_candidate,small_or_isolated_candidate,590.3724938495566,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N17,N94,1,1,small_or_isolated_candidate,small_or_isolated_candidate,590.8723267598767,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N150,N304,1,1,small_or_isolated_candidate,small_or_isolated_candidate,590.9645192809705,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N34,N94,1,1,small_or_isolated_candidate,small_or_isolated_candidate,591.2929389970018,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N111,N146,1,1,small_or_isolated_candidate,small_or_isolated_candidate,591.7862351918459,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N112,N146,1,1,small_or_isolated_candidate,small_or_isolated_candidate,591.9279842240718,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N122,N69,1,1,small_or_isolated_candidate,small_or_isolated_candidate,591.933852842731,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N10,N294,1,1,small_or_isolated_candidate,small_or_isolated_candidate,592.4869419480276,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N18,N95,1,1,small_or_isolated_candidate,small_or_isolated_candidate,592.801864492078,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N113,N132,1,1,small_or_isolated_candidate,small_or_isolated_candidate,592.9809726396684,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N24,N304,1,1,small_or_isolated_candidate,small_or_isolated_candidate,593.0870714536115,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N30,N71,1,1,small_or_isolated_candidate,small_or_isolated_candidate,593.0987194691994,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N292,N305,1,1,small_or_isolated_candidate,small_or_isolated_candidate,593.1599018524923,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N150,N19,1,1,small_or_isolated_candidate,small_or_isolated_candidate,593.2710314774636,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N124,N182,1,1,small_or_isolated_candidate,small_or_isolated_candidate,593.3761712090164,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N123,N69,1,1,small_or_isolated_candidate,small_or_isolated_candidate,594.0873177396033,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N121,N69,1,1,small_or_isolated_candidate,small_or_isolated_candidate,595.4219541816249,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N143,N17,1,1,small_or_isolated_candidate,small_or_isolated_candidate,595.4879200885416,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N117,N294,1,1,small_or_isolated_candidate,small_or_isolated_candidate,595.7792387691147,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N128,N133,1,1,small_or_isolated_candidate,small_or_isolated_candidate,595.8015459967854,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N11,N292,1,1,small_or_isolated_candidate,small_or_isolated_candidate,596.8199365802551,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N308,N51,1,1,small_or_isolated_candidate,small_or_isolated_candidate,596.8715471003147,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N18,N94,1,1,small_or_isolated_candidate,small_or_isolated_candidate,597.2642950341024,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N128,N212,1,1,small_or_isolated_candidate,small_or_isolated_candidate,597.3706080164919,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N308,N52,1,1,small_or_isolated_candidate,small_or_isolated_candidate,597.5128774520408,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N124,N206,1,1,small_or_isolated_candidate,small_or_isolated_candidate,597.7827891283029,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N292,N304,1,1,small_or_isolated_candidate,small_or_isolated_candidate,598.0428007604013,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N114,N117,1,1,small_or_isolated_candidate,small_or_isolated_candidate,598.2092790032468,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N127,N133,1,1,small_or_isolated_candidate,small_or_isolated_candidate,598.6574450600208,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N128,N147,1,1,small_or_isolated_candidate,small_or_isolated_candidate,598.702152642526,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N24,N300,1,1,small_or_isolated_candidate,small_or_isolated_candidate,599.1572973374289,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N17,N93,1,1,small_or_isolated_candidate,small_or_isolated_candidate,599.4277517644649,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N10,N307,1,1,small_or_isolated_candidate,small_or_isolated_candidate,599.5486611291848,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N137,N151,1,1,small_or_isolated_candidate,small_or_isolated_candidate,599.7493145062061,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N127,N212,1,1,small_or_isolated_candidate,small_or_isolated_candidate,600.2150533091193,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N123,N21,1,1,small_or_isolated_candidate,small_or_isolated_candidate,600.8845616557791,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N112,N62,1,1,small_or_isolated_candidate,small_or_isolated_candidate,601.0848183235386,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N134,N182,1,1,small_or_isolated_candidate,small_or_isolated_candidate,601.2068149347084,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N127,N147,1,1,small_or_isolated_candidate,small_or_isolated_candidate,601.4449874772145,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N10,N132,1,1,small_or_isolated_candidate,small_or_isolated_candidate,601.8074744849876,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N121,N21,1,1,small_or_isolated_candidate,small_or_isolated_candidate,602.2373663913828,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
N107,N138,1,1,small_or_isolated_candidate,small_or_isolated_candidate,603.1522645634366,FALSE,FALSE,FALSE,0.125,FALSE,NA,FALSE,all_pairs_combn
