group_id_1,group_id_2,n_dwellings_1,n_dwellings_2,interim_group_type_1,interim_group_type_2,centroid_distance_m,both_linkable_size,at_least_one_dense,centroid_preselect,pair_size_score_pre,evaluate_pair,evaluate_order,detailed_evaluation_selected,pair_generation_method
C5,N226,6,1,dense_candidate,small_or_isolated_candidate,515.0689489030847,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N232,6,1,dense_candidate,small_or_isolated_candidate,516.3581081455559,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N223,6,1,dense_candidate,small_or_isolated_candidate,517.5088028839828,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N224,6,1,dense_candidate,small_or_isolated_candidate,519.20220264772,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N286,6,1,dense_candidate,small_or_isolated_candidate,624.0801039355948,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N319,6,1,dense_candidate,small_or_isolated_candidate,625.9189036550902,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N255,6,1,dense_candidate,small_or_isolated_candidate,632.4296968510531,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N262,6,1,dense_candidate,small_or_isolated_candidate,645.0370479180767,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N282,6,1,dense_candidate,small_or_isolated_candidate,645.1391223341841,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N293,6,1,dense_candidate,small_or_isolated_candidate,666.3459480601056,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N294,6,1,dense_candidate,small_or_isolated_candidate,668.1805224119995,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N288,6,1,dense_candidate,small_or_isolated_candidate,669.1176355328023,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N270,6,1,dense_candidate,small_or_isolated_candidate,671.2220796978027,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N258,6,1,dense_candidate,small_or_isolated_candidate,684.9032458097721,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N269,6,1,dense_candidate,small_or_isolated_candidate,684.9939484607161,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N246,6,1,dense_candidate,small_or_isolated_candidate,688.7023090139209,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N267,6,1,dense_candidate,small_or_isolated_candidate,689.0694210846477,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N253,6,1,dense_candidate,small_or_isolated_candidate,689.8031585037407,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N268,6,1,dense_candidate,small_or_isolated_candidate,690.3047745436044,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N303,6,1,dense_candidate,small_or_isolated_candidate,693.2147626217608,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N302,6,1,dense_candidate,small_or_isolated_candidate,694.7387953804788,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N254,6,1,dense_candidate,small_or_isolated_candidate,696.019046116887,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N257,6,1,dense_candidate,small_or_isolated_candidate,698.4844422045938,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N248,6,1,dense_candidate,small_or_isolated_candidate,698.9887123176214,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N351,6,1,dense_candidate,small_or_isolated_candidate,704.160079947763,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N295,6,1,dense_candidate,small_or_isolated_candidate,709.5901816561773,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N244,6,1,dense_candidate,small_or_isolated_candidate,711.7166574504308,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N261,6,1,dense_candidate,small_or_isolated_candidate,712.0710287454775,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N249,6,1,dense_candidate,small_or_isolated_candidate,714.1858449854686,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N252,6,1,dense_candidate,small_or_isolated_candidate,720.987309531528,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N251,6,1,dense_candidate,small_or_isolated_candidate,724.1853400821284,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N245,6,1,dense_candidate,small_or_isolated_candidate,725.8933026364557,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N322,6,1,dense_candidate,small_or_isolated_candidate,726.7220289506018,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N247,6,1,dense_candidate,small_or_isolated_candidate,738.9874354752535,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N321,6,1,dense_candidate,small_or_isolated_candidate,803.1671087295182,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N340,6,1,dense_candidate,small_or_isolated_candidate,880.020870474117,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N325,6,1,dense_candidate,small_or_isolated_candidate,887.8625998152215,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N331,6,1,dense_candidate,small_or_isolated_candidate,905.7624892347599,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N339,6,1,dense_candidate,small_or_isolated_candidate,925.9039909469305,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N336,6,1,dense_candidate,small_or_isolated_candidate,959.3552074449774,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N346,6,1,dense_candidate,small_or_isolated_candidate,962.0824764822165,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N347,6,1,dense_candidate,small_or_isolated_candidate,971.1275798157022,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N297,6,1,dense_candidate,small_or_isolated_candidate,990.1189267923997,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N316,6,1,dense_candidate,small_or_isolated_candidate,991.8964716635725,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N305,6,1,dense_candidate,small_or_isolated_candidate,999.5652394608392,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N335,6,1,dense_candidate,small_or_isolated_candidate,1004.9588849921112,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N337,6,1,dense_candidate,small_or_isolated_candidate,1005.8060772528858,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N338,6,1,dense_candidate,small_or_isolated_candidate,1008.5968239205366,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N314,6,1,dense_candidate,small_or_isolated_candidate,1014.0814256591028,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N304,6,1,dense_candidate,small_or_isolated_candidate,1016.4453043898852,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N313,6,1,dense_candidate,small_or_isolated_candidate,1016.9926355007283,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N296,6,1,dense_candidate,small_or_isolated_candidate,1029.399326080894,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N315,6,1,dense_candidate,small_or_isolated_candidate,1068.4426589548439,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N243,6,1,dense_candidate,small_or_isolated_candidate,1133.0493789117197,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N348,6,1,dense_candidate,small_or_isolated_candidate,1137.147221448365,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N241,6,1,dense_candidate,small_or_isolated_candidate,1161.213710866703,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N334,6,1,dense_candidate,small_or_isolated_candidate,1163.147900740656,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N242,6,1,dense_candidate,small_or_isolated_candidate,1173.798977297984,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N318,6,1,dense_candidate,small_or_isolated_candidate,1198.4123474289386,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N200,6,1,dense_candidate,small_or_isolated_candidate,1258.9635750475763,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N320,6,1,dense_candidate,small_or_isolated_candidate,1267.064509621042,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N207,6,1,dense_candidate,small_or_isolated_candidate,1288.555713649586,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N206,6,1,dense_candidate,small_or_isolated_candidate,1291.5555722823058,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N186,6,1,dense_candidate,small_or_isolated_candidate,1374.6000469868109,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N185,6,1,dense_candidate,small_or_isolated_candidate,1374.8707512954395,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N184,6,1,dense_candidate,small_or_isolated_candidate,1383.8803508116455,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C5,N361,6,1,dense_candidate,small_or_isolated_candidate,1458.332302173111,FALSE,TRUE,FALSE,0.7,FALSE,NA,FALSE,all_pairs_combn
C9,N232,5,1,dense_candidate,small_or_isolated_candidate,13.547552055850774,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C17,N331,5,1,dense_candidate,small_or_isolated_candidate,16.168580803026284,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N262,5,1,dense_candidate,small_or_isolated_candidate,16.311758281789526,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N294,5,1,dense_candidate,small_or_isolated_candidate,18.819257727536563,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N288,5,1,dense_candidate,small_or_isolated_candidate,19.680084127231055,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C17,N325,5,1,dense_candidate,small_or_isolated_candidate,20.58247408285201,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N293,5,1,dense_candidate,small_or_isolated_candidate,21.36786933507599,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N282,5,1,dense_candidate,small_or_isolated_candidate,24.695345828660574,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N286,5,1,dense_candidate,small_or_isolated_candidate,26.759848705012526,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N226,5,1,dense_candidate,small_or_isolated_candidate,30.899727934914313,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N255,5,1,dense_candidate,small_or_isolated_candidate,32.97242848070949,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N224,5,1,dense_candidate,small_or_isolated_candidate,33.00769902874117,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N258,5,1,dense_candidate,small_or_isolated_candidate,33.36231087174926,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N223,5,1,dense_candidate,small_or_isolated_candidate,34.625834004504355,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N254,5,1,dense_candidate,small_or_isolated_candidate,36.16227919643034,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N253,5,1,dense_candidate,small_or_isolated_candidate,36.60082677883854,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N257,5,1,dense_candidate,small_or_isolated_candidate,39.83833661146604,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N351,5,1,dense_candidate,small_or_isolated_candidate,44.28404036684615,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N282,5,1,dense_candidate,small_or_isolated_candidate,46.451037970849846,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N270,5,1,dense_candidate,small_or_isolated_candidate,48.9822807119614,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N293,5,1,dense_candidate,small_or_isolated_candidate,49.71613924574527,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N255,5,1,dense_candidate,small_or_isolated_candidate,50.12432207601633,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N262,5,1,dense_candidate,small_or_isolated_candidate,52.7214320489635,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N258,5,1,dense_candidate,small_or_isolated_candidate,58.06356345853963,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N244,5,1,dense_candidate,small_or_isolated_candidate,58.44716464563839,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N252,5,1,dense_candidate,small_or_isolated_candidate,61.742651888294496,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N253,5,1,dense_candidate,small_or_isolated_candidate,62.09892033195674,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N269,5,1,dense_candidate,small_or_isolated_candidate,62.31300128661725,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N261,5,1,dense_candidate,small_or_isolated_candidate,62.754463113774804,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N267,5,1,dense_candidate,small_or_isolated_candidate,65.76329325817048,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N230,5,1,dense_candidate,small_or_isolated_candidate,66.39513702122579,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N251,5,1,dense_candidate,small_or_isolated_candidate,66.95887815679306,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N286,5,1,dense_candidate,small_or_isolated_candidate,67.09734939642189,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C17,N339,5,1,dense_candidate,small_or_isolated_candidate,67.73848498772864,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N288,5,1,dense_candidate,small_or_isolated_candidate,68.92914804435242,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N294,5,1,dense_candidate,small_or_isolated_candidate,69.90059629522605,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N268,5,1,dense_candidate,small_or_isolated_candidate,70.28827831183442,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N239,5,1,dense_candidate,small_or_isolated_candidate,72.81536459308359,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N245,5,1,dense_candidate,small_or_isolated_candidate,72.91462471884275,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N244,5,1,dense_candidate,small_or_isolated_candidate,75.3267643872902,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N246,5,1,dense_candidate,small_or_isolated_candidate,78.93636146644035,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N254,5,1,dense_candidate,small_or_isolated_candidate,84.2009249934576,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N248,5,1,dense_candidate,small_or_isolated_candidate,85.78317992668767,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N245,5,1,dense_candidate,small_or_isolated_candidate,85.8816541795074,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N317,5,1,dense_candidate,small_or_isolated_candidate,85.91146103275844,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N351,5,1,dense_candidate,small_or_isolated_candidate,89.02456501229292,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N251,5,1,dense_candidate,small_or_isolated_candidate,90.61034386377189,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N257,5,1,dense_candidate,small_or_isolated_candidate,92.43983617409715,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N252,5,1,dense_candidate,small_or_isolated_candidate,93.856756418071285,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N247,5,1,dense_candidate,small_or_isolated_candidate,98.6871196224483,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N249,5,1,dense_candidate,small_or_isolated_candidate,115.17872532862515,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N270,5,1,dense_candidate,small_or_isolated_candidate,116.41958733582788,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N261,5,1,dense_candidate,small_or_isolated_candidate,121.17272493274672,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N269,5,1,dense_candidate,small_or_isolated_candidate,129.30874674179495,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N267,5,1,dense_candidate,small_or_isolated_candidate,132.47446030815223,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N268,5,1,dense_candidate,small_or_isolated_candidate,137.08230061328706,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N246,5,1,dense_candidate,small_or_isolated_candidate,140.4471227339719,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N248,5,1,dense_candidate,small_or_isolated_candidate,144.8997013036142,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N247,5,1,dense_candidate,small_or_isolated_candidate,156.96479853275983,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N249,5,1,dense_candidate,small_or_isolated_candidate,174.2691983769907,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C17,N340,5,1,dense_candidate,small_or_isolated_candidate,196.41504778212206,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N295,5,1,dense_candidate,small_or_isolated_candidate,215.91079711035124,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N303,5,1,dense_candidate,small_or_isolated_candidate,222.83144962014836,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N302,5,1,dense_candidate,small_or_isolated_candidate,223.56900325305614,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C17,N322,5,1,dense_candidate,small_or_isolated_candidate,227.93540134308535,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C17,N316,5,1,dense_candidate,small_or_isolated_candidate,230.37675250286546,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N319,5,1,dense_candidate,small_or_isolated_candidate,241.4637402083809,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C17,N348,5,1,dense_candidate,small_or_isolated_candidate,270.62757220961754,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C17,N319,5,1,dense_candidate,small_or_isolated_candidate,274.7014727343124,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N295,5,1,dense_candidate,small_or_isolated_candidate,278.8378975718463,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N295,5,1,dense_candidate,small_or_isolated_candidate,282.908669933615,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C17,N321,5,1,dense_candidate,small_or_isolated_candidate,291.09445551341054,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C17,N303,5,1,dense_candidate,small_or_isolated_candidate,291.8616862224655,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C17,N302,5,1,dense_candidate,small_or_isolated_candidate,292.2055101979182,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N240,5,1,dense_candidate,small_or_isolated_candidate,299.6011078988582,FALSE,TRUE,TRUE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N173,5,1,dense_candidate,small_or_isolated_candidate,300.84843560011944,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C17,N334,5,1,dense_candidate,small_or_isolated_candidate,300.95528603549576,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N240,5,1,dense_candidate,small_or_isolated_candidate,318.35295521963843,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N87,5,1,dense_candidate,small_or_isolated_candidate,320.85044856704883,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N86,5,1,dense_candidate,small_or_isolated_candidate,322.5708950471342,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N80,5,1,dense_candidate,small_or_isolated_candidate,322.5949210436229,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N88,5,1,dense_candidate,small_or_isolated_candidate,337.3958735249267,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N89,5,1,dense_candidate,small_or_isolated_candidate,340.3427088123012,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N81,5,1,dense_candidate,small_or_isolated_candidate,344.8464965474331,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N82,5,1,dense_candidate,small_or_isolated_candidate,348.1723197868451,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N240,5,1,dense_candidate,small_or_isolated_candidate,355.721312773563,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N270,5,1,dense_candidate,small_or_isolated_candidate,358.36074342435205,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N83,5,1,dense_candidate,small_or_isolated_candidate,359.0712106916618,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N268,5,1,dense_candidate,small_or_isolated_candidate,360.6643834881146,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N269,5,1,dense_candidate,small_or_isolated_candidate,361.34132147334003,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N267,5,1,dense_candidate,small_or_isolated_candidate,362.95153529972356,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N84,5,1,dense_candidate,small_or_isolated_candidate,363.3602388970394,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N155,5,1,dense_candidate,small_or_isolated_candidate,370.35138492032155,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N79,5,1,dense_candidate,small_or_isolated_candidate,375.30185098716936,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N154,5,1,dense_candidate,small_or_isolated_candidate,375.9961231640201,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N21,5,1,dense_candidate,small_or_isolated_candidate,376.74967875545263,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N156,5,1,dense_candidate,small_or_isolated_candidate,380.1769072573975,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N255,5,1,dense_candidate,small_or_isolated_candidate,383.45365551409816,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N232,5,1,dense_candidate,small_or_isolated_candidate,388.4496586655792,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N282,5,1,dense_candidate,small_or_isolated_candidate,392.3485134244402,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C12,N239,5,1,dense_candidate,small_or_isolated_candidate,395.92072203435816,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N261,5,1,dense_candidate,small_or_isolated_candidate,397.28992824936626,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N247,5,1,dense_candidate,small_or_isolated_candidate,401.15629566818603,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N257,5,1,dense_candidate,small_or_isolated_candidate,405.4160503376215,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N293,5,1,dense_candidate,small_or_isolated_candidate,406.15537728972197,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N286,5,1,dense_candidate,small_or_isolated_candidate,408.70585373977605,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N254,5,1,dense_candidate,small_or_isolated_candidate,409.65400915855633,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C13,N155,5,1,dense_candidate,small_or_isolated_candidate,410.228946399459,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N340,5,1,dense_candidate,small_or_isolated_candidate,411.7636660966657,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
C9,N78,5,1,dense_candidate,small_or_isolated_candidate,412.3820430391967,FALSE,TRUE,FALSE,0.6,FALSE,NA,FALSE,all_pairs_combn
